type,title,isAdult,startYear,runtimeMinutes,isDrama,isComedy,isShort,isDocumentary,isTalkShow,isRomance,isFamily,isNews,isAnimation,isRealityTV,isMusic,isCrime,isAdventure,isGameShow,isMystery,isSport,isFantasy,isHorror,isThriller,isSciFi,isHistory,isBiography,isMusical,isWestern,isWar,isFilmNoir,averageRating,numVotes,directorsExperience,actorsExperience,producersExperience
video,Swedish Erotica 2,True,1981,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,6,68,1508,0
short,John Wayne Hated Horses,False,2009,10,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,10,7,25,0
short,Passion to the Max,False,2006,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,25,0,9,3
video,The Journey of 'The Apostle',False,1998,27,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,14,0,471,15
movie,Little Bigfoot,False,1997,96,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5,277,106,291,103
tvSpecial,The Cars: Live,False,2000,93,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,25,0,65,0
movie,Pasták,False,1990,91,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,43,163,106,0
movie,Al-hob wal-Thaman,False,1970,105,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,5,2,499,0
video,Gigantour,False,2006,85,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,26,33,11,5
movie,Resilience,False,2016,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,23,0,0,15
short,Two Roads,False,2009,17,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,7,2,6,1
movie,Suspiros de España (y Portugal),False,1995,91,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.1,88,68,1078,0
short,Nine Miles Beautiful,False,2008,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8,9,3,7,8
movie,American Arab,False,2013,63,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.6,37,0,18,0
short,Make - Love,False,2009,8,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4,13,4,27,0
movie,Las letras,False,2015,77,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,27,15,14,0
movie,Rock Paper Scissors,False,2011,110,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,6,0,18,0
tvSpecial,"The Good, the Bad & the Beautiful",False,1996,95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,65,58,2033,1
tvMovie,Game of Thrones: You Win or You Die - Inside the HBO Series,False,2012,22,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,8.6,218,12,511,0
short,Yo Soy Nestor,False,2017,16,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.8,9,0,171,0
video,Playboy Video Playmate Calendar 1995,False,1994,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,44,112,19,100
tvShort,Starz on the Set: 'xXx',False,2002,14,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,5,0,800,0
short,Slick Watts,False,2011,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.6,35,42,4,0
video,Future Memories: Making the Dalek Invasion of Earth,False,2003,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,10,5,487,0
tvMovie,The Secret Life of Bob Monkhouse,False,2011,90,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9,31,19,1383,0
movie,Dinner at the No-Gos,False,2012,72,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,7,8,1,0
short,Kældermenneske,False,2008,28,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.2,18,5,6,0
video,Uranus or Bust,True,2004,88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,7,204,1966,0
movie,Um Crime de Luxo,False,1991,87,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,6,0,1005,0
movie,Bhalobasar Rong,False,2012,156,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,12,9,76,0
short,Mobster Betrayal,False,2013,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.2,128,0,88,0
video,The Legend of Atlantis,False,2004,54,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.8,26,0,0,36
video,Anal Dream Team,True,2013,318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,14,0,1998,0
movie,Fiberglass and Megapixels,False,2010,48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,22,6,12,0
movie,"Emma, puertas oscuras",False,1974,75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.1,66,34,78,0
movie,BoardHeads,False,2010,85,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,14,3,0,13
movie,Blådårar - Om kärleken till ett fotbollslag,False,1998,95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,173,52,12,0
short,A Boy and His Atom: The World's Smallest Movie,False,2013,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,224,9,1,0
video,Milk & Cookies,False,2015,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.1,10,0,78,16
movie,Victory Over Darkness,False,2008,105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.2,6,9,5,0
video,Berlin: Take My Breath Away,False,1986,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,14,12,35,5
movie,Divorce: Not Between Husband and Wife,False,2005,140,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,8,1,132,0
movie,The Flip Side: A Truth That Could Not Reach You,False,2015,48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.4,79,2,1,0
tvMovie,Dagbog fra midten,False,2009,74,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,51,16,115,9
movie,Krypskyttere,False,1982,79,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,20,30,9,0
video,Beyoncé: Hold Up,False,2016,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,25,141,473,0
tvShort,OK K.O.! Let's Be Heroes: Commercial,False,2017,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,5,0,912,0
movie,Jungle Trap,False,2016,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.4,38,24,41,4
video,CFQ: Cafe Fantastique,False,2006,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,5,107,60,34
short,Tuesday,False,2001,13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.9,63,12,684,1
movie,La bella e la bestia,False,1977,98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,38,14,25,15
